"X.1","X","EventDate","Region","EventName","RunTime","AgeCategory","Sex","AgeGrading","RunTimeSeconds","RunTimeHours","AverageSpeed","Time","Type","met_domain_name","version_num","src_id","WindDirection","WindSpeed","Temp","WetBulb","RH","RunTimeMinutes"
160213,160213,"25/03/2017","Greater London","bromley","00:34:08","VM70-74","M","0.5166",2048,0.5688889,8.789062,"09:00:00"," ICAO"," METAR",1,18911,50,13,8,7.1,87.3,34.13333
160281,160281,"01/04/2017","Greater London","bromley","00:37:11","VM75-79","M","0.5289",2231,0.6197222,8.068131,"09:00:00"," ICAO"," METAR",1,18911,210,12,11,9.5,81.3,37.18333
160323,160323,"01/04/2017","Greater London","bromley","00:25:08","VM65-69","M","0.6737",1508,0.4188889,11.93634,"09:00:00"," ICAO"," METAR",1,18911,210,12,11,9.5,81.3,25.13333
160359,160359,"01/04/2017","Greater London","bromley","00:26:02","VM70-74","M","0.6946",1562,0.4338889,11.52369,"09:00:00"," ICAO"," METAR",1,18911,210,12,11,9.5,81.3,26.03333
160360,160360,"01/04/2017","Greater London","bromley","00:23:53","VM65-69","M","0.709",1433,0.3980556,12.56106,"09:00:00"," ICAO"," METAR",1,18911,210,12,11,9.5,81.3,23.88333
160400,160400,"01/04/2017","Greater London","bromley","00:24:02","VM65-69","M","0.6976",1442,0.4005556,12.48266,"09:00:00"," ICAO"," METAR",1,18911,210,12,11,9.5,81.3,24.03333
160598,160598,"08/04/2017","Greater London","bromley","00:31:38","VM75-79","M","0.6217",1898,0.5272222,9.483667,"09:00:00"," ICAO"," METAR",1,18911,NA,10,12,9.2,67,31.63333
160599,160599,"08/04/2017","Greater London","bromley","00:23:51","VM65-69","M","0.71",1431,0.3975,12.57862,"09:00:00"," ICAO"," METAR",1,18911,NA,10,12,9.2,67,23.85
160830,160830,"15/04/2017","Greater London","bromley","00:29:30","VM75-79","M","0.6667",1770,0.4916667,10.16949,"09:00:00"," ICAO"," METAR",1,18911,320,9,10,7.7,70.6,29.5
160832,160832,"15/04/2017","Greater London","bromley","00:23:41","VM65-69","M","0.715",1421,0.3947222,12.66714,"09:00:00"," ICAO"," METAR",1,18911,320,9,10,7.7,70.6,23.68333
160929,160929,"15/04/2017","Greater London","bromley","00:48:17","VM70-74","M","0.3652",2897,0.8047222,6.213324,"09:00:00"," ICAO"," METAR",1,18911,320,9,10,7.7,70.6,48.28333
161006,161006,"22/04/2017","Greater London","bromley","00:20:54","VM65-69","M","0.8102",1254,0.3483333,14.35407,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,20.9
161035,161035,"22/04/2017","Greater London","bromley","00:27:32","VM65-69","M","0.615",1652,0.4588889,10.89588,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,27.53333
161061,161061,"22/04/2017","Greater London","bromley","00:34:43","VM75-79","M","0.5785",2083,0.5786111,8.641383,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,34.71667
161088,161088,"22/04/2017","Greater London","bromley","00:30:49","VM75-79","M","0.6382",1849,0.5136111,9.734992,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,30.81667
161089,161089,"22/04/2017","Greater London","bromley","00:23:20","VM65-69","M","0.7257",1400,0.3888889,12.85714,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,23.33333
161163,161163,"22/04/2017","Greater London","bromley","00:31:22","VM65-69","M","0.5399",1882,0.5227778,9.564293,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,31.36667
161188,161188,"22/04/2017","Greater London","bromley","00:35:24","VM70-74","M","0.4981",2124,0.59,8.474576,"09:00:00"," ICAO"," METAR",1,18911,340,8,9,8.1,87.8,35.4
161240,161240,"29/04/2017","Greater London","bromley","00:27:37","VM65-69","M","0.6313",1657,0.4602778,10.86301,"09:00:00"," ICAO"," METAR",1,18911,190,8,11,8.3,66.9,27.61667
161288,161288,"29/04/2017","Greater London","bromley","00:26:38","VM65-69","M","0.6358",1598,0.4438889,11.26408,"09:00:00"," ICAO"," METAR",1,18911,190,8,11,8.3,66.9,26.63333
161327,161327,"29/04/2017","Greater London","bromley","00:32:00","VM75-79","M","0.6146",1920,0.5333333,9.375,"09:00:00"," ICAO"," METAR",1,18911,190,8,11,8.3,66.9,32
161328,161328,"29/04/2017","Greater London","bromley","00:24:03","VM65-69","M","0.7041",1443,0.4008333,12.47401,"09:00:00"," ICAO"," METAR",1,18911,190,8,11,8.3,66.9,24.05
161434,161434,"29/04/2017","Greater London","bromley","00:35:15","VM70-74","M","0.5002",2115,0.5875,8.510638,"09:00:00"," ICAO"," METAR",1,18911,190,8,11,8.3,66.9,35.25
161703,161703,"06/05/2017","Greater London","bromley","00:29:51","VM65-69","M","0.5673",1791,0.4975,10.05025,"09:00:00"," ICAO"," METAR",1,18911,60,14,11,9.1,76.5,29.85
161720,161720,"06/05/2017","Greater London","bromley","00:43:12","VM70-74","M","0.4082",2592,0.72,6.944444,"09:00:00"," ICAO"," METAR",1,18911,60,14,11,9.1,76.5,43.2
161734,161734,"06/05/2017","Greater London","bromley","00:35:53","VM70-74","M","0.4914",2153,0.5980556,8.360427,"09:00:00"," ICAO"," METAR",1,18911,60,14,11,9.1,76.5,35.88333
161739,161739,"06/05/2017","Greater London","bromley","00:26:12","VM75-79","M","0.736",1572,0.4366667,11.45038,"09:00:00"," ICAO"," METAR",1,18911,60,14,11,9.1,76.5,26.2
161842,161842,"13/05/2017","Greater London","bromley","00:35:07","VM65-69","M","0.4822",2107,0.5852778,8.542952,"09:00:00"," ICAO"," METAR",1,18911,210,8,13,11.9,87.2,35.11667
161889,161889,"13/05/2017","Greater London","bromley","00:31:35","VM70-74","M","0.5726",1895,0.5263889,9.498681,"09:00:00"," ICAO"," METAR",1,18911,210,8,13,11.9,87.2,31.58333
161890,161890,"13/05/2017","Greater London","bromley","00:31:54","VM75-79","M","0.6165",1914,0.5316667,9.404389,"09:00:00"," ICAO"," METAR",1,18911,210,8,13,11.9,87.2,31.9
161979,161979,"13/05/2017","Greater London","bromley","00:30:42","VM65-69","M","0.5516",1842,0.5116667,9.771987,"09:00:00"," ICAO"," METAR",1,18911,210,8,13,11.9,87.2,30.7
162003,162003,"13/05/2017","Greater London","bromley","00:36:06","VM70-74","M","0.4885",2166,0.6016667,8.310249,"09:00:00"," ICAO"," METAR",1,18911,210,8,13,11.9,87.2,36.1
162070,162070,"20/05/2017","Greater London","bromley","00:20:36","VM65-69","M","0.8293",1236,0.3433333,14.56311,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,20.6
162096,162096,"20/05/2017","Greater London","bromley","00:22:37","VM65-69","M","0.7487",1357,0.3769444,13.26455,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,22.61667
162098,162098,"20/05/2017","Greater London","bromley","00:26:19","VM70-74","M","0.6871",1579,0.4386111,11.39962,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,26.31667
162154,162154,"20/05/2017","Greater London","bromley","00:29:36","VM70-74","M","0.6109",1776,0.4933333,10.13514,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,29.6
162164,162164,"20/05/2017","Greater London","bromley","00:25:19","VM75-79","M","0.7617",1519,0.4219444,11.8499,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,25.31667
162192,162192,"20/05/2017","Greater London","bromley","00:23:37","VM65-69","M","0.71",1417,0.3936111,12.70289,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,23.61667
162228,162228,"20/05/2017","Greater London","bromley","00:29:44","VM65-69","M","0.5695",1784,0.4955556,10.08969,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,29.73333
162255,162255,"20/05/2017","Greater London","bromley","00:36:41","VM70-74","M","0.4807",2201,0.6113889,8.178101,"09:00:00"," ICAO"," METAR",1,18911,210,12,13,10.1,67.1,36.68333
162317,162317,"27/05/2017","Greater London","bromley","00:21:57","VM65-69","M","0.7783",1317,0.3658333,13.66743,"09:00:00"," ICAO"," METAR",1,18911,140,12,20,18.2,83.2,21.95
162331,162331,"27/05/2017","Greater London","bromley","00:31:40","VM75-79","M","0.6211",1900,0.5277778,9.473684,"09:00:00"," ICAO"," METAR",1,18911,140,12,20,18.2,83.2,31.66667
162356,162356,"27/05/2017","Greater London","bromley","00:26:52","VM70-74","M","0.6563",1612,0.4477778,11.16625,"09:00:00"," ICAO"," METAR",1,18911,140,12,20,18.2,83.2,26.86667
162402,162402,"27/05/2017","Greater London","bromley","00:32:36","VM75-79","M","0.6033",1956,0.5433333,9.202454,"09:00:00"," ICAO"," METAR",1,18911,140,12,20,18.2,83.2,32.6
162403,162403,"27/05/2017","Greater London","bromley","00:25:56","VM65-69","M","0.653",1556,0.4322222,11.56812,"09:00:00"," ICAO"," METAR",1,18911,140,12,20,18.2,83.2,25.93333
162485,162485,"27/05/2017","Greater London","bromley","00:35:40","VM70-74","M","0.4944",2140,0.5944444,8.411215,"09:00:00"," ICAO"," METAR",1,18911,140,12,20,18.2,83.2,35.66667
162585,162585,"03/06/2017","Greater London","bromley","00:23:00","VM65-69","M","0.7362",1380,0.3833333,13.04348,"09:00:00"," ICAO"," METAR",1,18911,290,6,17,13.7,67.3,23
162626,162626,"03/06/2017","Greater London","bromley","00:28:05","VM70-74","M","0.6439",1685,0.4680556,10.68249,"09:00:00"," ICAO"," METAR",1,18911,290,6,17,13.7,67.3,28.08333
162627,162627,"03/06/2017","Greater London","bromley","00:44:21","VM75-79","M","0.4434",2661,0.7391667,6.764374,"09:00:00"," ICAO"," METAR",1,18911,290,6,17,13.7,67.3,44.35
162628,162628,"03/06/2017","Greater London","bromley","00:43:11","VM65-69","M","0.3921",2591,0.7197222,6.947125,"09:00:00"," ICAO"," METAR",1,18911,290,6,17,13.7,67.3,43.18333
162737,162737,"03/06/2017","Greater London","bromley","00:37:21","VM70-74","M","0.4721",2241,0.6225,8.032129,"09:00:00"," ICAO"," METAR",1,18911,290,6,17,13.7,67.3,37.35
162837,162837,"10/06/2017","Greater London","bromley","00:24:37","VM65-69","M","0.6879",1477,0.4102778,12.18687,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,24.61667
162841,162841,"10/06/2017","Greater London","bromley","00:23:09","VM65-69","M","0.7315",1389,0.3858333,12.95896,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,23.15
162851,162851,"10/06/2017","Greater London","bromley","00:28:31","VM65-69","M","0.5938",1711,0.4752778,10.52016,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,28.51667
162886,162886,"10/06/2017","Greater London","bromley","00:45:21","VM75-79","M","0.4337",2721,0.7558333,6.615215,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,45.35
162887,162887,"10/06/2017","Greater London","bromley","00:45:22","VM65-69","M","0.3733",2722,0.7561111,6.612785,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,45.36667
162963,162963,"10/06/2017","Greater London","bromley","00:29:35","VM65-69","M","0.5724",1775,0.4930556,10.14085,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,29.58333
162995,162995,"10/06/2017","Greater London","bromley","00:34:42","VM70-74","M","0.5144",2082,0.5783333,8.645533,"09:00:00"," ICAO"," METAR",1,18911,190,17,18,15.2,72.8,34.7
163079,163079,"24/06/2017","Greater London","bromley","00:24:23","VM65-69","M","0.6945",1463,0.4063889,12.30349,"09:00:00"," ICAO"," METAR",1,18911,240,8,18,16.2,82.2,24.38333
163121,163121,"24/06/2017","Greater London","bromley","00:24:41","VM65-69","M","0.686",1481,0.4113889,12.15395,"09:00:00"," ICAO"," METAR",1,18911,240,8,18,16.2,82.2,24.68333
163191,163191,"24/06/2017","Greater London","bromley","00:30:13","VM65-69","M","0.5604",1813,0.5036111,9.928296,"09:00:00"," ICAO"," METAR",1,18911,240,8,18,16.2,82.2,30.21667
163210,163210,"24/06/2017","Greater London","bromley","00:48:15","VM70-74","M","0.3655",2895,0.8041667,6.217617,"09:00:00"," ICAO"," METAR",1,18911,240,8,18,16.2,82.2,48.25
163216,163216,"24/06/2017","Greater London","bromley","00:33:45","VM70-74","M","0.5289",2025,0.5625,8.888889,"09:00:00"," ICAO"," METAR",1,18911,240,8,18,16.2,82.2,33.75
163282,163282,"01/07/2017","Greater London","bromley","00:30:55","VM75-79","M","0.6361",1855,0.5152778,9.703504,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,30.91667
163283,163283,"01/07/2017","Greater London","bromley","00:22:38","VM65-69","M","0.7482",1358,0.3772222,13.25479,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,22.63333
163286,163286,"01/07/2017","Greater London","bromley","00:21:44","VM65-69","M","0.786",1304,0.3622222,13.80368,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,21.73333
163308,163308,"01/07/2017","Greater London","bromley","00:24:54","VM65-69","M","0.6801",1494,0.415,12.04819,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,24.9
163329,163329,"01/07/2017","Greater London","bromley","00:31:24","VM70-74","M","0.5685",1884,0.5233333,9.55414,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,31.4
163354,163354,"01/07/2017","Greater London","bromley","00:27:39","VM70-74","M","0.654",1659,0.4608333,10.84991,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,27.65
163356,163356,"01/07/2017","Greater London","bromley","00:33:13","VM75-79","M","0.5921",1993,0.5536111,9.031611,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,33.21667
163401,163401,"01/07/2017","Greater London","bromley","00:24:09","VM65-69","M","0.6943",1449,0.4025,12.42236,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,24.15
163440,163440,"01/07/2017","Greater London","bromley","00:29:46","VM65-69","M","0.5689",1786,0.4961111,10.07839,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,29.76667
163459,163459,"01/07/2017","Greater London","bromley","00:36:40","VM70-74","M","0.4809",2200,0.6111111,8.181818,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,36.66667
163463,163463,"01/07/2017","Greater London","bromley","00:32:32","VM70-74","M","0.5487",1952,0.5422222,9.221311,"09:00:00"," ICAO"," METAR",1,18911,300,9,16,13.8,77.1,32.53333
163530,163530,"08/07/2017","Greater London","bromley","00:20:32","VM65-69","M","0.832",1232,0.3422222,14.61039,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,20.53333
163541,163541,"08/07/2017","Greater London","bromley","00:29:48","VM70-74","M","0.599",1788,0.4966667,10.06711,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,29.8
163561,163561,"08/07/2017","Greater London","bromley","00:34:19","VM75-79","M","0.5731",2059,0.5719444,8.742108,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,34.31667
163563,163563,"08/07/2017","Greater London","bromley","00:24:13","VM65-69","M","0.6992",1453,0.4036111,12.38816,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,24.21667
163566,163566,"08/07/2017","Greater London","bromley","00:31:58","VM70-74","M","0.5584",1918,0.5327778,9.384776,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,31.96667
163624,163624,"08/07/2017","Greater London","bromley","00:29:50","VM65-69","M","0.5676",1790,0.4972222,10.05587,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,29.83333
163640,163640,"08/07/2017","Greater London","bromley","00:35:41","VM70-74","M","0.4942",2141,0.5947222,8.407286,"09:00:00"," ICAO"," METAR",1,18911,350,6,19,16.1,72.7,35.68333
163699,163699,"15/07/2017","Greater London","bromley","00:21:24","VM65-69","M","0.7983",1284,0.3566667,14.01869,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,21.4
163714,163714,"15/07/2017","Greater London","bromley","00:31:02","VM75-79","M","0.6337",1862,0.5172222,9.667025,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,31.03333
163715,163715,"15/07/2017","Greater London","bromley","00:33:34","VM70-74","M","0.5318",2014,0.5594444,8.937438,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,33.56667
163724,163724,"15/07/2017","Greater London","bromley","00:38:17","VM70-74","M","0.4663",2297,0.6380556,7.836308,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,38.28333
163730,163730,"15/07/2017","Greater London","bromley","00:30:47","VM65-69","M","0.5663",1847,0.5130556,9.745533,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,30.78333
163732,163732,"15/07/2017","Greater London","bromley","00:24:32","VM65-69","M","0.6902",1472,0.4088889,12.22826,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,24.53333
163748,163748,"15/07/2017","Greater London","bromley","00:29:39","VM70-74","M","0.602",1779,0.4941667,10.11804,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,29.65
163752,163752,"15/07/2017","Greater London","bromley","00:50:18","VM75-79","M","0.3993",3018,0.8383333,5.964215,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,50.3
163756,163756,"15/07/2017","Greater London","bromley","00:38:58","VM65-69","M","0.4303",2338,0.6494444,7.698888,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,38.96667
163775,163775,"15/07/2017","Greater London","bromley","00:30:55","VM75-79","M","0.6361",1855,0.5152778,9.703504,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,30.91667
163776,163776,"15/07/2017","Greater London","bromley","00:24:35","VM65-69","M","0.6888",1475,0.4097222,12.20339,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,24.58333
163793,163793,"15/07/2017","Greater London","bromley","00:33:21","VM65-69","M","0.5227",2001,0.5558333,8.995502,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,33.35
163828,163828,"15/07/2017","Greater London","bromley","00:31:10","VM75-79","M","0.608",1870,0.5194444,9.625668,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,31.16667
163844,163844,"15/07/2017","Greater London","bromley","00:29:49","VM65-69","M","0.5679",1789,0.4969444,10.06149,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,29.81667
163858,163858,"15/07/2017","Greater London","bromley","00:36:39","VM70-74","M","0.4811",2199,0.6108333,8.185539,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,36.65
163868,163868,"15/07/2017","Greater London","bromley","00:32:16","VM70-74","M","0.5532",1936,0.5377778,9.297521,"09:00:00"," ICAO"," METAR",1,18911,260,7,17,14.2,72,32.26667
163949,163949,"22/07/2017","Greater London","bromley","00:34:59","VM70-74","M","0.5102",2099,0.5830556,8.575512,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,34.98333
163958,163958,"22/07/2017","Greater London","bromley","00:26:30","VM70-74","M","0.6654",1590,0.4416667,11.32075,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,26.5
163985,163985,"22/07/2017","Greater London","bromley","00:29:02","VM70-74","M","0.6148",1742,0.4838889,10.33295,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,29.03333
164007,164007,"22/07/2017","Greater London","bromley","00:31:56","VM75-79","M","0.6159",1916,0.5322222,9.394572,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,31.93333
164008,164008,"22/07/2017","Greater London","bromley","00:23:53","VM65-69","M","0.709",1433,0.3980556,12.56106,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,23.88333
164026,164026,"22/07/2017","Greater London","bromley","00:32:54","VM65-69","M","0.5299",1974,0.5483333,9.118541,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,32.9
164087,164087,"22/07/2017","Greater London","bromley","00:35:33","VM70-74","M","0.496",2133,0.5925,8.438819,"09:00:00"," ICAO"," METAR",1,18911,220,7,14,12.4,82.1,35.55
164146,164146,"29/07/2017","Greater London","bromley","00:34:40","VM70-74","M","0.5149",2080,0.5777778,8.653846,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,34.66667
164150,164150,"29/07/2017","Greater London","bromley","00:34:42","VM70-74","M","0.5144",2082,0.5783333,8.645533,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,34.7
164160,164160,"29/07/2017","Greater London","bromley","00:24:45","VM65-69","M","0.6842",1485,0.4125,12.12121,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,24.75
164192,164192,"29/07/2017","Greater London","bromley","00:32:16","VM75-79","M","0.6095",1936,0.5377778,9.297521,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,32.26667
164198,164198,"29/07/2017","Greater London","bromley","00:32:24","VM75-79","M","0.5952",1944,0.54,9.259259,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,32.4
164279,164279,"29/07/2017","Greater London","bromley","00:35:53","VM70-74","M","0.4914",2153,0.5980556,8.360427,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,35.88333
164288,164288,"29/07/2017","Greater London","bromley","00:35:01","VM70-74","M","0.5098",2101,0.5836111,8.567349,"09:00:00"," ICAO"," METAR",1,18911,250,8,18,14.7,68.2,35.01667
164335,164335,"12/08/2017","Greater London","bromley","00:22:23","VM65-69","M","0.7632",1343,0.3730556,13.40283,"09:00:00"," ICAO"," METAR",1,18911,260,8,18,16.2,82.2,22.38333
164356,164356,"12/08/2017","Greater London","bromley","00:26:54","VM70-74","M","0.6555",1614,0.4483333,11.15242,"09:00:00"," ICAO"," METAR",1,18911,260,8,18,16.2,82.2,26.9
164361,164361,"12/08/2017","Greater London","bromley","00:23:36","VM65-69","M","0.7175",1416,0.3933333,12.71186,"09:00:00"," ICAO"," METAR",1,18911,260,8,18,16.2,82.2,23.6
164399,164399,"12/08/2017","Greater London","bromley","00:32:01","VM75-79","M","0.6143",1921,0.5336111,9.37012,"09:00:00"," ICAO"," METAR",1,18911,260,8,18,16.2,82.2,32.01667
164401,164401,"12/08/2017","Greater London","bromley","00:24:10","VM65-69","M","0.7007",1450,0.4027778,12.41379,"09:00:00"," ICAO"," METAR",1,18911,260,8,18,16.2,82.2,24.16667
164478,164478,"12/08/2017","Greater London","bromley","00:36:17","VM70-74","M","0.486",2177,0.6047222,8.268259,"09:00:00"," ICAO"," METAR",1,18911,260,8,18,16.2,82.2,36.28333
